date;day;PM10;PM25;NO2;SO2;NO;NOX;O3;ATMO;temp;wind_speed;wind_dir;hum;press;weather_event
2019-01-08 03:00:00;2019-01-08 00:00:00;14.1;8.0;6.0;2.4;0.1;6.2;59.4;bon;8.9;5.6;ONO;92.0;1027.8;pluie faible
2019-01-08 04:00:00;2019-01-08 00:00:00;8.0;6.2;7.3;2.5;0.2;7.5;58.2;bon;9.0;5.6;ONO;90.0;1027.1;inconnu
2019-01-08 05:00:00;2019-01-08 00:00:00;8.5;5.9;22.8;2.9;2.5;53.3;48.9;bon;9.5;7.4;ONO;86.0;1026.5;inconnu
2019-01-08 06:00:00;2019-01-08 00:00:00;11.5;6.5;26.2;3.4;11.1;43.3;40.8;bon;9.5;7.4;ONO;85.0;1026.1;inconnu
2019-01-08 07:00:00;2019-01-08 00:00:00;17.1;7.8;37.8;3.1;6.9;48.4;33.8;bon;9.5;9.3;NNO;82.0;1026.2;inconnu
2019-01-08 08:00:00;2019-01-08 00:00:00;15.1;11.4;36.9;3.4;3.5;42.3;34.9;bon;9.1;7.4;NNO;79.0;1026.7;inconnu
2019-01-08 09:00:00;2019-01-08 00:00:00;19.3;10.6;34.7;3.8;5.7;43.4;38.8;bon;8.5;11.1;NNO;72.0;1027.1;inconnu
2019-01-08 10:00:00;2019-01-08 00:00:00;24.7;7.8;29.1;3.8;4.9;36.6;46.0;bon;8.4;11.1;NNO;72.0;1027.2;inconnu
2019-01-08 11:00:00;2019-01-08 00:00:00;22.3;8.1;22.8;3.7;2.5;26.8;51.0;bon;8.9;13.0;NNO;71.0;1027.2;inconnu
2019-01-08 12:00:00;2019-01-08 00:00:00;19.5;8.1;22.8;4.7;2.5;26.8;55.7;bon;9.0;9.3;NNO;68.0;1026.7;inconnu
2019-01-08 13:00:00;2019-01-08 00:00:00;19.0;8.1;22.8;3.9;2.5;26.8;56.0;bon;9.0;9.3;NNO;66.0;1026.0;inconnu
2019-01-08 14:00:00;2019-01-08 00:00:00;21.1;8.1;22.8;3.9;2.5;26.8;56.5;bon;9.2;7.4;NO;65.0;1025.9;inconnu
2019-01-08 15:00:00;2019-01-08 00:00:00;18.3;8.1;22.8;4.1;2.5;26.8;52.9;bon;8.9;7.4;NNO;64.0;1025.9;inconnu
2019-01-08 16:00:00;2019-01-08 00:00:00;16.5;8.1;28.0;3.3;5.0;35.7;48.2;bon;8.4;11.1;NNO;64.0;1026.1;inconnu
2019-01-08 17:00:00;2019-01-08 00:00:00;15.6;8.1;34.4;3.4;4.3;41.0;40.5;bon;7.8;5.6;NNO;66.0;1026.3;inconnu
2019-01-08 18:00:00;2019-01-08 00:00:00;20.6;8.1;44.6;3.6;5.7;53.4;30.6;moyen;7.7;7.4;NNO;67.0;1026.8;inconnu
2019-01-08 19:00:00;2019-01-08 00:00:00;17.2;8.1;42.5;3.5;4.8;49.9;32.3;bon;7.5;9.3;NNO;68.0;1027.0;inconnu
2019-01-08 20:00:00;2019-01-08 00:00:00;20.1;8.1;44.0;3.5;3.3;49.0;29.2;moyen;7.4;7.4;NNO;68.0;1027.0;inconnu
2019-01-08 21:00:00;2019-01-08 00:00:00;21.7;8.1;36.5;2.9;3.1;41.2;33.8;bon;7.1;7.4;NO;71.0;1026.9;inconnu
2019-01-08 22:00:00;2019-01-08 00:00:00;22.1;8.1;34.0;2.9;3.1;38.8;32.6;bon;6.9;5.6;NNO;71.0;1026.8;inconnu
2019-01-08 23:00:00;2019-01-08 00:00:00;24.9;8.1;28.5;3.0;2.9;33.0;37.1;bon;6.3;7.4;ONO;71.0;1026.4;inconnu
2019-01-09 00:00:00;2019-01-09 00:00:00;18.6;8.1;23.0;3.1;0.8;24.2;44.2;bon;6.5;9.3;NNO;65.0;1026.2;inconnu
2019-01-09 01:00:00;2019-01-09 00:00:00;19.3;8.1;17.1;3.4;0.2;17.4;48.1;bon;6.1;7.4;NNO;67.0;1025.8;inconnu
2019-01-09 02:00:00;2019-01-09 00:00:00;16.2;8.1;13.9;3.7;0.1;13.9;54.9;bon;6.2;9.3;NNO;63.0;1025.8;inconnu
2019-01-09 03:00:00;2019-01-09 00:00:00;16.5;8.1;9.9;3.5;0.1;10.1;61.6;bon;6.0;13.0;NNO;65.0;1025.4;inconnu
2019-01-09 04:00:00;2019-01-09 00:00:00;17.7;8.1;11.7;3.3;0.5;12.3;59.3;bon;6.0;11.1;NNO;66.0;1024.9;inconnu
2019-01-09 05:00:00;2019-01-09 00:00:00;18.8;8.1;13.1;3.4;1.2;15.0;58.1;bon;5.8;13.0;NNO;67.0;1024.5;inconnu
2019-01-09 06:00:00;2019-01-09 00:00:00;18.1;8.1;20.2;3.6;0.9;21.7;49.5;bon;5.3;9.3;NNO;70.0;1024.2;inconnu
2019-01-09 07:00:00;2019-01-09 00:00:00;16.4;8.1;34.3;3.5;3.9;40.3;37.6;bon;5.0;9.3;N;72.0;1024.3;inconnu
2019-01-09 08:00:00;2019-01-09 00:00:00;19.1;8.1;38.1;3.2;4.3;44.6;35.9;bon;4.9;7.4;N;73.0;1024.2;inconnu
2019-01-09 09:00:00;2019-01-09 00:00:00;18.2;8.1;44.5;3.5;6.7;54.9;31.4;bon;4.9;7.4;N;73.0;1024.5;inconnu
2019-01-09 10:00:00;2019-01-09 00:00:00;18.3;8.1;38.2;3.3;7.3;49.4;38.6;bon;5.3;13.0;N;74.0;1024.8;inconnu
2019-01-09 11:00:00;2019-01-09 00:00:00;21.7;8.1;33.3;0.9;5.6;41.9;43.9;bon;5.6;11.1;N;74.0;1024.9;pluie faible
2019-01-09 12:00:00;2019-01-09 00:00:00;16.0;8.1;32.3;1.2;4.5;39.2;45.6;bon;5.4;9.3;N;77.0;1024.6;inconnu
2019-01-09 13:00:00;2019-01-09 00:00:00;18.1;8.1;27.7;1.5;4.9;35.2;51.6;bon;6.1;11.1;N;67.0;1024.1;inconnu
2019-01-09 14:00:00;2019-01-09 00:00:00;14.6;8.1;26.2;1.7;4.4;33.0;53.1;bon;6.1;13.0;N;67.0;1024.1;inconnu
2019-01-09 15:00:00;2019-01-09 00:00:00;16.9;8.1;23.4;1.7;3.7;29.1;57.6;bon;6.2;11.1;N;66.0;1024.1;inconnu
2019-01-09 16:00:00;2019-01-09 00:00:00;14.7;8.1;30.0;1.2;4.8;37.5;52.3;bon;4.2;7.4;N;85.0;1024.6;inconnu
2019-01-09 17:00:00;2019-01-09 00:00:00;12.9;8.1;56.7;1.3;7.4;68.2;23.4;bon;4.7;7.4;N;79.0;1024.5;inconnu
2019-01-09 18:00:00;2019-01-09 00:00:00;11.6;8.1;48.2;1.3;4.7;55.5;30.7;bon;4.6;9.3;N;79.0;1024.7;inconnu
2019-01-09 19:00:00;2019-01-09 00:00:00;14.7;8.1;45.6;1.3;5.0;53.2;31.5;bon;4.3;9.3;N;80.0;1025.1;inconnu
2019-01-09 20:00:00;2019-01-09 00:00:00;14.9;8.1;47.0;1.3;3.8;52.8;28.6;bon;4.1;9.3;N;80.0;1025.7;inconnu
2019-01-09 21:00:00;2019-01-09 00:00:00;17.9;8.1;41.5;1.5;2.7;45.7;33.5;bon;4.0;7.4;N;80.0;1025.8;inconnu
2019-01-09 22:00:00;2019-01-09 00:00:00;18.1;8.1;31.5;1.7;1.8;34.3;41.3;bon;3.8;9.3;N;78.0;1025.9;inconnu
2019-01-09 23:00:00;2019-01-09 00:00:00;17.5;8.1;25.7;1.8;1.3;27.8;43.7;bon;3.5;7.4;N;77.0;1026.4;inconnu
2019-01-10 00:00:00;2019-01-10 00:00:00;21.3;8.1;23.4;2.0;0.9;24.8;45.0;bon;3.4;7.4;N;77.0;1026.6;inconnu
2019-01-10 01:00:00;2019-01-10 00:00:00;20.3;8.1;19.1;3.3;0.8;20.3;47.8;moyen;3.0;7.4;N;77.0;1026.8;inconnu
2019-01-10 02:00:00;2019-01-10 00:00:00;19.2;8.1;17.4;3.3;0.3;18.0;49.1;bon;3.0;5.6;N;78.0;1027.0;inconnu
2019-01-10 03:00:00;2019-01-10 00:00:00;16.8;8.1;17.9;3.2;0.4;18.6;47.6;bon;2.8;7.4;N;77.0;1027.2;inconnu
2019-01-10 04:00:00;2019-01-10 00:00:00;18.4;8.1;18.6;3.3;0.5;19.4;46.9;bon;2.7;7.4;N;77.0;1027.1;inconnu
2019-01-10 05:00:00;2019-01-10 00:00:00;19.4;8.1;22.5;3.3;1.5;24.8;42.7;bon;2.4;9.3;N;78.0;1027.4;inconnu
2019-01-10 06:00:00;2019-01-10 00:00:00;20.0;8.1;40.3;3.2;5.9;49.3;27.5;moyen;2.2;7.4;N;79.0;1027.7;inconnu
2019-01-10 07:00:00;2019-01-10 00:00:00;23.8;8.1;61.5;4.1;11.9;79.9;13.1;bon;2.4;7.4;N;77.0;1028.1;inconnu
2019-01-10 08:00:00;2019-01-10 00:00:00;26.7;8.1;69.5;2.8;15.9;93.9;5.7;bon;2.9;7.4;N;77.0;1028.4;inconnu
2019-01-10 09:00:00;2019-01-10 00:00:00;32.2;8.1;68.6;3.5;19.1;97.9;8.6;bon;3.0;5.6;N;77.0;1028.8;inconnu
2019-01-10 10:00:00;2019-01-10 00:00:00;16.7;8.1;65.4;3.7;24.4;102.7;10.0;bon;3.5;5.6;N;74.0;1029.2;inconnu
2019-01-10 11:00:00;2019-01-10 00:00:00;;;;;;;;;;;;;;
2019-01-10 12:00:00;2019-01-10 00:00:00;27.3;12.2;46.4;4.0;15.9;71.0;29.3;moyen;5.0;9.3;N;69.0;1028.9;inconnu
2019-01-10 13:00:00;2019-01-10 00:00:00;24.8;10.8;40.6;5.5;12.3;59.4;36.0;moyen;5.2;7.4;N;;1028.3;inconnu
2019-01-10 14:00:00;2019-01-10 00:00:00;23.5;9.1;31.7;4.3;8.6;44.8;46.1;bon;5.5;9.3;N;66.0;1028.4;inconnu
2019-01-10 15:00:00;2019-01-10 00:00:00;26.9;8.4;33.1;3.9;5.4;41.4;44.9;bon;5.2;7.4;N;66.0;1028.5;inconnu
2019-01-10 16:00:00;2019-01-10 00:00:00;22.3;6.7;46.1;3.3;8.6;59.3;31.7;bon;5.0;7.4;N;66.0;1028.6;inconnu
2019-01-10 17:00:00;2019-01-10 00:00:00;17.4;10.3;54.5;2.9;9.6;69.3;28.2;bon;5.1;5.6;N;61.0;1028.8;inconnu
2019-01-10 18:00:00;2019-01-10 00:00:00;18.8;8.5;69.2;2.9;15.5;92.8;18.6;bon;5.0;7.4;N;71.0;1028.9;inconnu
2019-01-10 19:00:00;2019-01-10 00:00:00;22.7;7.5;68.9;3.2;13.2;89.1;12.3;bon;4.9;5.6;N;64.0;1029.0;inconnu
2019-01-10 20:00:00;2019-01-10 00:00:00;21.6;11.2;59.0;2.8;6.2;68.6;21.8;moyen;4.8;5.6;N;64.0;1029.2;inconnu
2019-01-10 21:00:00;2019-01-10 00:00:00;16.6;7.8;57.7;3.0;5.0;65.3;24.8;bon;4.6;3.7;NE;62.0;1029.3;inconnu
2019-01-10 22:00:00;2019-01-10 00:00:00;14.2;10.8;58.4;2.7;5.3;66.6;21.7;bon;4.6;1.9;N;59.0;1029.4;inconnu
2019-01-10 23:00:00;2019-01-10 00:00:00;12.4;11.4;59.4;2.4;1.6;61.9;20.7;bon;4.4;3.7;N;57.0;1029.5;inconnu
2019-01-11 00:00:00;2019-01-11 00:00:00;10.8;8.1;30.4;2.1;0.9;31.9;48.6;bon;4.2;1.9;NE;58.0;1029.3;inconnu
2019-01-11 01:00:00;2019-01-11 00:00:00;10.0;7.0;33.8;3.4;0.7;35.0;42.3;bon;4.7;1.9;NO;64.0;1029.3;inconnu
2019-01-11 02:00:00;2019-01-11 00:00:00;15.0;8.4;34.1;3.2;1.6;36.5;33.0;bon;4.8;3.7;ONO;68.0;1029.3;inconnu
2019-01-11 03:00:00;2019-01-11 00:00:00;17.8;14.3;45.9;2.9;1.6;48.5;23.2;bon;4.7;1.9;ONO;75.0;1029.2;inconnu
2019-01-11 04:00:00;2019-01-11 00:00:00;16.8;11.8;30.3;3.0;1.4;32.4;35.1;bon;4.5;3.7;O;80.0;1029.0;inconnu
2019-01-11 05:00:00;2019-01-11 00:00:00;23.7;17.0;33.8;2.6;2.7;37.8;25.8;bon;4.7;3.7;NO;84.0;1028.6;inconnu
2019-01-11 06:00:00;2019-01-11 00:00:00;27.7;17.6;51.6;2.7;9.1;65.8;8.7;moyen;4.7;3.7;NNO;87.0;1028.4;inconnu
2019-01-11 07:00:00;2019-01-11 00:00:00;23.9;15.9;58.7;2.4;14.3;80.7;6.5;moyen;4.8;3.7;ONO;88.0;1028.5;inconnu
2019-01-11 08:00:00;2019-01-11 00:00:00;21.3;15.0;65.0;2.6;26.3;105.3;0.3;moyen;4.8;3.7;ONO;92.0;1028.7;pluie faible
2019-01-11 09:00:00;2019-01-11 00:00:00;16.1;8.1;61.2;2.1;23.9;97.7;3.6;bon;4.8;3.7;O;94.0;1028.9;pluie faible
2019-01-11 10:00:00;2019-01-11 00:00:00;14.3;13.7;52.4;2.2;19.0;81.4;7.4;bon;5.1;3.7;O;94.0;1029.1;pluie faible
2019-01-11 11:00:00;2019-01-11 00:00:00;16.3;13.5;48.8;2.3;18.9;77.7;7.2;bon;5.6;3.7;ONO;94.0;1028.8;inconnu
2019-01-11 12:00:00;2019-01-11 00:00:00;22.0;18.0;47.9;2.5;26.6;88.7;3.9;moyen;6.4;5.6;NO;94.0;1028.4;inconnu
2019-01-11 13:00:00;2019-01-11 00:00:00;21.3;19.7;51.5;2.2;24.6;89.2;4.8;moyen;7.3;5.6;NNO;92.0;1028.1;inconnu
2019-01-11 14:00:00;2019-01-11 00:00:00;23.8;19.7;56.8;2.6;15.9;81.1;10.7;moyen;7.8;5.6;N;89.0;1028.2;inconnu
2019-01-11 15:00:00;2019-01-11 00:00:00;22.6;17.0;66.0;2.9;22.2;100.1;6.8;moyen;8.1;3.7;NNO;89.0;1028.7;pluie faible
2019-01-11 16:00:00;2019-01-11 00:00:00;22.6;16.7;69.8;2.8;33.7;121.5;1.0;moyen;8.1;5.6;NNO;89.0;1028.9;inconnu
2019-01-11 17:00:00;2019-01-11 00:00:00;20.4;8.1;71.6;3.1;27.2;113.4;0.3;moyen;8.2;3.7;NO;89.0;1029.1;inconnu
2019-01-11 18:00:00;2019-01-11 00:00:00;19.3;13.1;63.2;2.8;18.1;90.9;1.0;bon;8.2;5.6;NO;89.0;1029.4;inconnu
2019-01-11 19:00:00;2019-01-11 00:00:00;21.0;15.7;59.4;2.7;12.6;78.6;2.1;moyen;8.1;5.6;NNO;88.0;1029.7;pluie faible
2019-01-11 20:00:00;2019-01-11 00:00:00;20.8;15.1;53.7;3.1;6.5;63.6;8.5;moyen;7.8;7.4;N;87.0;1029.9;pluie faible
2019-01-11 21:00:00;2019-01-11 00:00:00;21.0;14.0;47.1;3.1;4.6;54.2;14.3;moyen;7.6;5.6;NNO;89.0;1030.1;inconnu
2019-01-11 22:00:00;2019-01-11 00:00:00;20.8;19.3;43.7;3.4;2.3;47.3;17.3;moyen;7.4;5.6;NNO;87.0;1030.4;inconnu
2019-01-11 23:00:00;2019-01-11 00:00:00;24.0;15.8;44.4;3.4;4.5;51.3;13.9;moyen;7.2;3.7;NO;88.0;1030.5;inconnu
2019-01-12 00:00:00;2019-01-12 00:00:00;16.4;10.8;32.0;3.5;1.8;34.8;27.3;bon;7.2;3.7;NO;87.0;1030.6;pluie faible
2019-01-12 01:00:00;2019-01-12 00:00:00;13.1;8.1;30.5;0.0;2.6;34.6;28.3;bon;7.0;3.7;ONO;89.0;1030.5;inconnu
2019-01-12 02:00:00;2019-01-12 00:00:00;15.1;8.1;27.3;0.0;1.5;29.5;30.1;bon;6.9;3.7;O;89.0;1030.4;inconnu
2019-01-12 03:00:00;2019-01-12 00:00:00;13.2;8.1;23.2;0.0;0.6;24.1;29.3;bon;6.8;3.7;ONO;90.0;1030.1;inconnu
2019-01-12 04:00:00;2019-01-12 00:00:00;19.0;12.3;30.2;0.0;1.6;32.8;18.2;bon;6.7;3.7;O;90.0;1029.5;inconnu
2019-01-12 05:00:00;2019-01-12 00:00:00;23.7;16.3;36.2;0.0;4.6;43.2;11.2;bon;6.8;3.7;ONO;88.0;1029.0;inconnu
2019-01-12 06:00:00;2019-01-12 00:00:00;21.0;20.2;25.6;0.0;2.9;30.1;22.4;moyen;6.9;5.6;ONO;88.0;1029.2;inconnu
2019-01-12 07:00:00;2019-01-12 00:00:00;18.8;11.9;22.0;0.0;2.4;25.6;32.5;bon;7.0;7.4;ONO;81.0;1029.4;inconnu
2019-01-12 08:00:00;2019-01-12 00:00:00;16.4;12.3;26.2;0.0;3.1;30.9;40.3;bon;7.1;5.6;O;75.0;1029.1;inconnu
2019-01-12 09:00:00;2019-01-12 00:00:00;20.1;10.1;44.0;0.0;8.1;56.4;20.8;moyen;7.2;5.6;OSO;79.0;1028.5;inconnu
2019-01-12 10:00:00;2019-01-12 00:00:00;20.8;13.7;48.1;0.0;10.6;64.4;17.5;moyen;7.3;7.4;O;79.0;1028.6;inconnu
2019-01-12 11:00:00;2019-01-12 00:00:00;17.7;12.7;26.4;0.0;5.2;34.5;37.2;bon;7.9;7.4;O;76.0;1027.5;inconnu
2019-01-12 12:00:00;2019-01-12 00:00:00;12.5;8.1;19.2;0.0;4.8;26.5;46.8;bon;8.0;7.4;O;81.0;1026.3;inconnu
2019-01-12 13:00:00;2019-01-12 00:00:00;16.8;4.3;16.6;0.0;4.7;23.7;48.6;bon;8.6;11.1;O;81.0;1025.5;inconnu
2019-01-12 14:00:00;2019-01-12 00:00:00;8.0;5.1;17.7;0.0;3.2;22.6;47.8;bon;8.8;9.3;O;81.0;1024.4;inconnu
2019-01-12 15:00:00;2019-01-12 00:00:00;10.7;4.1;21.1;0.0;3.5;26.4;44.2;bon;9.0;7.4;O;81.0;1024.3;inconnu
2019-01-12 16:00:00;2019-01-12 00:00:00;12.5;4.6;21.5;0.0;4.0;27.6;40.3;bon;8.7;9.3;O;88.0;1023.8;inconnu
2019-01-12 17:00:00;2019-01-12 00:00:00;9.6;5.9;24.2;0.0;4.0;30.5;35.7;bon;8.7;7.4;O;90.0;1023.2;inconnu
2019-01-12 18:00:00;2019-01-12 00:00:00;7.5;8.1;27.7;0.0;4.1;34.1;31.4;bon;9.1;7.4;O;88.0;1022.9;inconnu
2019-01-12 19:00:00;2019-01-12 00:00:00;9.8;7.5;26.7;0.0;2.5;30.5;36.1;bon;9.2;7.4;O;90.0;1022.6;inconnu
2019-01-12 20:00:00;2019-01-12 00:00:00;7.1;4.4;20.2;0.0;2.2;23.5;46.0;bon;9.1;5.6;O;88.0;1022.0;inconnu
2019-01-12 21:00:00;2019-01-12 00:00:00;5.6;8.1;13.0;0.0;1.5;15.3;53.4;bon;9.2;7.4;ONO;84.0;1022.2;inconnu
2019-01-12 22:00:00;2019-01-12 00:00:00;8.2;5.6;11.7;0.1;1.3;13.8;56.5;bon;9.2;3.7;O;83.0;1021.7;inconnu
2019-01-12 23:00:00;2019-01-12 00:00:00;13.0;5.1;12.3;0.2;1.6;14.9;57.2;bon;9.4;7.4;ONO;82.0;1021.7;inconnu
2019-01-13 00:00:00;2019-01-13 00:00:00;12.4;8.6;13.3;0.0;1.3;15.3;56.6;bon;8.8;5.6;ONO;90.0;1021.1;pluie faible
2019-01-13 01:00:00;2019-01-13 00:00:00;11.3;6.2;12.5;0.1;1.1;14.3;57.1;bon;9.1;7.4;ONO;89.0;1020.7;inconnu
2019-01-13 02:00:00;2019-01-13 00:00:00;8.8;6.1;9.1;0.0;0.6;10.0;56.1;bon;9.0;7.4;ONO;93.0;1020.3;inconnu
2019-01-13 03:00:00;2019-01-13 00:00:00;8.0;4.0;7.1;0.5;0.1;7.3;56.7;bon;9.3;7.4;ONO;91.0;1020.2;inconnu
2019-01-13 04:00:00;2019-01-13 00:00:00;11.1;2.2;7.6;0.4;0.9;8.9;58.4;bon;9.7;9.3;ONO;88.0;1019.7;inconnu
2019-01-13 05:00:00;2019-01-13 00:00:00;15.0;2.7;5.5;0.7;0.2;5.7;58.9;bon;9.7;5.6;O;88.0;1019.4;inconnu
2019-01-13 06:00:00;2019-01-13 00:00:00;13.0;8.2;6.5;1.0;0.7;7.6;58.5;bon;10.1;7.4;ONO;84.0;1019.3;inconnu
2019-01-13 07:00:00;2019-01-13 00:00:00;10.6;5.9;8.1;1.2;1.2;9.9;60.5;bon;10.3;7.4;ONO;83.0;1018.9;inconnu
2019-01-13 08:00:00;2019-01-13 00:00:00;8.7;1.8;7.1;1.1;0.9;8.6;61.1;bon;10.3;7.4;O;84.0;1018.4;inconnu
2019-01-13 09:00:00;2019-01-13 00:00:00;9.3;6.5;7.9;1.2;1.4;10.1;61.0;bon;10.8;7.4;ONO;82.0;1018.3;inconnu
2019-01-13 10:00:00;2019-01-13 00:00:00;9.2;5.1;9.8;1.3;1.9;12.8;61.5;bon;11.1;11.1;ONO;81.0;1018.1;inconnu
2019-01-13 11:00:00;2019-01-13 00:00:00;9.8;4.3;7.6;1.2;1.8;10.3;63.7;bon;11.6;9.3;ONO;79.0;1017.7;inconnu
2019-01-13 12:00:00;2019-01-13 00:00:00;8.5;3.6;9.0;1.8;2.3;12.6;64.0;bon;11.7;9.3;ONO;78.0;1016.9;inconnu
2019-01-13 13:00:00;2019-01-13 00:00:00;6.9;5.0;9.2;1.7;2.4;12.8;65.3;bon;11.9;11.1;ONO;73.0;1016.3;inconnu
2019-01-13 14:00:00;2019-01-13 00:00:00;7.5;3.7;8.2;1.9;1.5;10.7;68.0;bon;11.7;13.0;ONO;71.0;1015.3;inconnu
2019-01-13 15:00:00;2019-01-13 00:00:00;11.2;7.8;8.5;2.1;2.2;11.9;69.7;bon;11.4;9.3;ONO;72.0;1015.2;inconnu
2019-01-13 16:00:00;2019-01-13 00:00:00;13.9;7.3;8.9;2.2;1.5;11.3;69.3;bon;11.0;9.3;ONO;74.0;1014.5;inconnu
2019-01-13 17:00:00;2019-01-13 00:00:00;13.3;7.2;12.0;2.2;1.2;13.8;66.8;bon;10.8;9.3;ONO;75.0;1014.6;inconnu
2019-01-13 18:00:00;2019-01-13 00:00:00;13.0;8.3;13.1;2.3;2.0;16.1;65.1;bon;10.7;7.4;O;76.0;1014.0;inconnu
2019-01-13 19:00:00;2019-01-13 00:00:00;17.6;6.6;13.8;2.2;2.7;17.9;64.7;bon;10.7;9.3;ONO;77.0;1014.3;inconnu
2019-01-13 20:00:00;2019-01-13 00:00:00;10.5;5.2;9.5;2.0;1.2;11.3;64.6;bon;10.5;9.3;ONO;81.0;1014.1;inconnu
2019-01-13 21:00:00;2019-01-13 00:00:00;15.8;9.6;12.3;2.3;0.8;13.7;60.7;bon;10.0;7.4;ONO;88.0;1014.1;inconnu
2019-01-13 22:00:00;2019-01-13 00:00:00;12.7;9.6;10.7;2.3;1.5;12.9;59.5;bon;10.3;7.4;ONO;85.0;1014.1;inconnu
2019-01-13 23:00:00;2019-01-13 00:00:00;10.2;5.6;9.8;2.1;0.7;11.0;58.8;bon;10.6;7.4;ONO;82.0;1014.1;inconnu
2019-01-14 00:00:00;2019-01-14 00:00:00;13.2;6.4;9.6;2.7;1.3;11.6;59.1;bon;10.7;9.3;ONO;78.0;1014.0;inconnu
2019-01-14 01:00:00;2019-01-14 00:00:00;12.6;6.7;5.7;1.3;0.5;6.5;61.9;bon;10.6;7.4;NO;77.0;1014.4;inconnu
2019-01-14 02:00:00;2019-01-14 00:00:00;11.4;4.9;5.4;1.6;0.0;5.3;65.5;bon;8.6;13.0;N;84.0;1015.5;pluie faible
2019-01-14 03:00:00;2019-01-14 00:00:00;13.1;6.5;6.8;1.5;0.0;6.8;68.0;bon;8.9;9.3;N;77.0;1016.1;inconnu
2019-01-14 04:00:00;2019-01-14 00:00:00;10.8;6.2;9.8;1.8;0.0;9.6;65.1;bon;8.7;7.4;NNO;71.0;1016.4;inconnu
2019-01-14 05:00:00;2019-01-14 00:00:00;10.7;7.4;18.3;2.0;1.3;20.3;56.5;bon;8.8;5.6;NO;72.0;1017.0;inconnu
2019-01-14 06:00:00;2019-01-14 00:00:00;13.4;5.5;21.9;1.9;2.5;25.8;54.4;bon;8.7;9.3;NO;70.0;1017.6;inconnu
2019-01-14 07:00:00;2019-01-14 00:00:00;15.6;7.7;30.6;1.9;3.7;36.2;47.9;bon;8.8;7.4;NNO;68.0;1018.2;inconnu
2019-01-14 08:00:00;2019-01-14 00:00:00;13.2;6.4;38.2;1.9;4.9;45.7;39.0;bon;8.7;9.3;NNO;67.0;1019.1;inconnu
2019-01-14 09:00:00;2019-01-14 00:00:00;19.0;7.4;49.0;1.8;7.4;60.2;48.9;bon;8.7;9.3;NNO;68.0;1019.9;inconnu
2019-01-14 10:00:00;2019-01-14 00:00:00;20.3;7.5;34.1;1.6;6.7;44.3;42.2;moyen;8.9;7.4;NNO;67.0;1020.2;inconnu
2019-01-14 11:00:00;2019-01-14 00:00:00;16.6;6.2;26.8;1.6;5.1;34.6;50.4;moyen;9.1;9.3;NNO;67.0;1020.7;inconnu
2019-01-14 12:00:00;2019-01-14 00:00:00;16.9;7.1;21.5;1.8;4.3;28.1;54.6;bon;9.1;7.4;NO;67.0;1021.1;inconnu
2019-01-14 13:00:00;2019-01-14 00:00:00;18.1;5.9;20.8;1.5;4.7;28.0;54.5;bon;9.2;7.4;NO;67.0;1021.4;inconnu
2019-01-14 14:00:00;2019-01-14 00:00:00;21.3;6.6;19.2;1.8;4.0;25.3;55.8;bon;9.4;7.4;NO;65.0;1021.7;inconnu
2019-01-14 15:00:00;2019-01-14 00:00:00;22.1;15.2;23.0;2.1;4.2;29.4;52.1;moyen;9.2;7.4;NO;66.0;1022.2;inconnu
2019-01-14 16:00:00;2019-01-14 00:00:00;20.3;11.9;32.4;1.1;6.5;42.4;44.4;moyen;9.1;5.6;NO;67.0;1022.7;inconnu
2019-01-14 17:00:00;2019-01-14 00:00:00;13.8;8.1;35.8;1.4;6.1;45.1;39.1;bon;8.8;7.4;NNO;68.0;1023.2;inconnu
2019-01-14 18:00:00;2019-01-14 00:00:00;18.2;5.5;34.1;1.6;3.7;39.8;43.0;bon;8.6;9.3;NNO;69.0;1023.9;inconnu
2019-01-14 19:00:00;2019-01-14 00:00:00;13.9;3.7;33.7;1.5;4.3;40.3;40.8;bon;8.4;7.4;NNO;69.0;1024.0;inconnu
2019-01-14 20:00:00;2019-01-14 00:00:00;17.2;4.7;38.1;1.3;4.4;45.0;35.9;bon;8.1;5.6;NNO;73.0;1024.3;inconnu
2019-01-14 21:00:00;2019-01-14 00:00:00;15.9;8.8;37.0;0.8;2.7;41.2;34.8;bon;7.9;3.7;NO;73.0;1024.3;inconnu
2019-01-14 22:00:00;2019-01-14 00:00:00;21.1;10.4;37.7;1.1;2.4;41.5;31.6;bon;6.9;3.7;O;76.0;1024.6;inconnu
2019-01-14 23:00:00;2019-01-14 00:00:00;17.2;8.1;40.9;1.1;3.8;46.7;26.7;moyen;7.3;3.7;ONO;75.0;1024.8;inconnu
2019-01-15 00:00:00;2019-01-15 00:00:00;14.8;11.6;31.5;1.2;1.8;34.3;33.2;bon;7.2;3.7;O;76.0;1025.1;inconnu
2019-01-15 01:00:00;2019-01-15 00:00:00;18.8;10.5;31.8;0.0;1.2;33.5;29.2;bon;7.1;3.7;O;77.0;1025.0;inconnu
2019-01-15 02:00:00;2019-01-15 00:00:00;19.2;13.1;29.2;0.1;0.9;30.6;27.9;bon;7.2;3.7;O;75.0;1025.3;inconnu
2019-01-15 03:00:00;2019-01-15 00:00:00;18.3;12.5;28.6;0.0;0.9;29.9;29.3;bon;7.3;3.7;O;75.0;1025.2;inconnu
